Step	Body	Position (X, Y)	Velocity (X, Y)	Force (X, Y)
513	3	660.780016, 678.848286	-1.249113, 0.083108	-0.000002, -0.000024
514	1	640.005493, 360.006746	0.000008, 0.000037	-0.000123, 0.000035
514	2	440.732632, 376.408607	-0.139030, -1.575415	0.000125, -0.000011
514	3	659.843002, 678.907868	-1.249352, 0.079443	-0.000002, -0.000024
515	1	640.005499, 360.006774	0.000008, 0.000037	-0.000123, 0.000035
515	2	440.635370, 375.226469	-0.129682, -1.576185	0.000125, -0.000010
515	3	658.905818, 678.964700	-1.249580, 0.075777	-0.000002, -0.000024
516	1	640.005505, 360.006802	0.000007, 0.000037	-0.000123, 0.000034
516	2	440.545123, 374.043795	-0.120329, -1.576899	0.000125, -0.000010
516	3	657.968470, 679.018783	-1.249797, 0.072110	-0.000001, -0.000024
517	1	640.005510, 360.006830	0.000007, 0.000037	-0.000123, 0.000033
517	2	440.461894, 372.860627	-0.110973, -1.577557	0.000125, -0.000009
517	3	657.030968, 679.070115	-1.250003, 0.068443	-0.000001, -0.000024
518	1	640.005516, 360.006858	0.000007, 0.000038	-0.000123, 0.000032
518	2	440.385684, 371.677007	-0.101613, -1.578160	0.000125, -0.000008
518	3	656.093318, 679.118696	-1.250199, 0.064775	-0.000001, -0.000024
519	1	640.005521, 360.006887	0.000007, 0.000038	-0.000124, 0.000032
519	2	440.316496, 370.492976	-0.092251, -1.578707	0.000125, -0.000007
519	3	655.155530, 679.164526	-1.250384, 0.061106	-0.000001, -0.000024
520	1	640.005526, 360.006915	0.000007, 0.000038	-0.000124, 0.000031
520	2	440.254332, 369.308577	-0.082885, -1.579199	0.000125, -0.000007
520	3	654.217611, 679.207603	-1.250558, 0.057437	-0.000001, -0.000024
521	1	640.005532, 360.006943	0.000007, 0.000038	-0.000124, 0.000030
521	2	440.199194, 368.123850	-0.073517, -1.579635	0.000125, -0.000006
521	3	653.279570, 679.247929	-1.250722, 0.053767	-0.000001, -0.000024
522	1	640.005537, 360.006971	0.000007, 0.000038	-0.000124, 0.000030
522	2	440.151084, 366.938838	-0.064147, -1.580016	0.000125, -0.000005
522	3	652.341414, 679.285502	-1.250874, 0.050097	-0.000001, -0.000024
523	1	640.005542, 360.006999	0.000007, 0.000038	-0.000124, 0.000029
523	2	440.110002, 365.753583	-0.054776, -1.580341	0.000125, -0.000004
523	3	651.403152, 679.320322	-1.251016, 0.046427	-0.000001, -0.000024
524	1	640.005547, 360.007028	0.000007, 0.000038	-0.000124, 0.000028
524	2	440.075950, 364.568125	-0.045402, -1.580611	0.000125, -0.000004
524	3	650.464792, 679.352389	-1.251147, 0.042756	-0.000001, -0.000024
525	1	640.005552, 360.007056	0.000007, 0.000038	-0.000124, 0.000027
525	2	440.048929, 363.382507	-0.036028, -1.580824	0.000125, -0.000003
525	3	649.526341, 679.381703	-1.251267, 0.039085	-0.000001, -0.000024
526	1	640.005557, 360.007084	0.000007, 0.000038	-0.000124, 0.000027
526	2	440.028939, 362.196770	-0.026653, -1.580983	0.000125, -0.000002
526	3	648.587809, 679.408263	-1.251377, 0.035413	-0.000001, -0.000024
527	1	640.005562, 360.007112	0.000006, 0.000038	-0.000124, 0.000026
527	2	440.015981, 361.010956	-0.017277, -1.581085	0.000125, -0.000001
527	3	647.649202, 679.432069	-1.251476, 0.031741	-0.000001, -0.000024
528	1	640.005566, 360.007141	0.000006, 0.000038	-0.000124, 0.000025
528	2	440.010055, 359.825106	-0.007902, -1.581132	0.000125, -0.000001
528	3	646.710529, 679.453121	-1.251563, 0.028069	-0.000001, -0.000024
529	1	640.005571, 360.007169	0.000006, 0.000038	-0.000124, 0.000024
529	2	440.011160, 358.639264	0.001474, -1.581124	0.000125, 0.000000
529	3	645.771799, 679.471418	-1.251641, 0.024397	-0.000001, -0.000024
530	1	640.005576, 360.007197	0.000006, 0.000038	-0.000125, 0.000024
530	2	440.019297, 357.453469	0.010848, -1.581060	0.000125, 0.000001
530	3	644.833019, 679.486961	-1.251707, 0.020724	-0.000000, -0.000024
531	1	640.005580, 360.007226	0.000006, 0.000038	-0.000125, 0.000023
531	2	440.034463, 356.267764	0.020222, -1.580940	0.000125, 0.000002
531	3	643.894197, 679.499750	-1.251762, 0.017051	-0.000000, -0.000024
532	1	640.005585, 360.007254	0.000006, 0.000038	-0.000125, 0.000022
532	2	440.056660, 355.082191	0.029595, -1.580765	0.000125, 0.000002
532	3	642.955342, 679.509784	-1.251807, 0.013378	-0.000000, -0.000024
533	1	640.005589, 360.007282	0.000006, 0.000038	-0.000125, 0.000021
533	2	440.085885, 353.896790	0.038967, -1.580534	0.000125, 0.000003
533	3	642.016461, 679.517062	-1.251841, 0.009705	-0.000000, -0.000024
534	1	640.005593, 360.007311	0.000006, 0.000038	-0.000125, 0.000021
534	2	440.122137, 352.711605	0.048336, -1.580247	0.000125, 0.000004
534	3	641.077563, 679.521587	-1.251864, 0.006032	-0.000000, -0.000024
535	1	640.005598, 360.007339	0.000006, 0.000038	-0.000125, 0.000020
535	2	440.165414, 351.526675	0.057703, -1.579905	0.000125, 0.000005
535	3	640.138655, 679.523356	-1.251876, 0.002359	-0.000000, -0.000024
536	1	640.005602, 360.007368	0.000006, 0.000038	-0.000125, 0.000019
536	2	440.215715, 350.342044	0.067068, -1.579508	0.000125, 0.000005
536	3	639.199747, 679.522370	-1.251878, -0.001314	-0.000000, -0.000024
537	1	640.005606, 360.007396	0.000005, 0.000038	-0.000125, 0.000018
537	2	440.273037, 349.157753	0.076430, -1.579055	0.000125, 0.000006
537	3	638.260845, 679.518629	-1.251869, -0.004988	0.000000, -0.000024
538	1	640.005610, 360.007424	0.000005, 0.000038	-0.000125, 0.000018
538	2	440.337379, 347.973843	0.085788, -1.578547	0.000125, 0.000007
538	3	637.321959, 679.512134	-1.251849, -0.008661	0.000000, -0.000024
539	1	640.005614, 360.007453	0.000005, 0.000038	-0.000125, 0.000017
539	2	440.408736, 346.790356	0.095144, -1.577983	0.000125, 0.000008
539	3	636.383095, 679.502883	-1.251818, -0.012334	0.000000, -0.000024
540	1	640.005618, 360.007481	0.000005, 0.000038	-0.000125, 0.000016
540	2	440.487107, 345.607333	0.104495, -1.577364	0.000125, 0.000008
540	3	635.444263, 679.490878	-1.251776, -0.016007	0.000000, -0.000024
541	1	640.005622, 360.007510	0.000005, 0.000038	-0.000125, 0.000015
541	2	440.572489, 344.424816	0.113842, -1.576689	0.000125, 0.000009
541	3	634.505470, 679.476118	-1.251724, -0.019680	0.000000, -0.000024
542	1	640.005626, 360.007538	0.000005, 0.000038	-0.000125, 0.000015
542	2	440.664877, 343.242847	0.123185, -1.575959	0.000125, 0.000010
542	3	633.566725, 679.458604	-1.251661, -0.023352	0.000000, -0.000024
543	1	640.005629, 360.007567	0.000005, 0.000038	-0.000125, 0.000014
543	2	440.764269, 342.061467	0.132523, -1.575174	0.000125, 0.000010
543	3	632.628035, 679.438335	-1.251587, -0.027025	0.000000, -0.000024
544	1	640.005633, 360.007595	0.000005, 0.000038	-0.000125, 0.000013
544	2	440.870661, 340.880717	0.141855, -1.574333	0.000124, 0.000011
544	3	631.689408, 679.415313	-1.251502, -0.030697	0.000001, -0.000024
545	1	640.005636, 360.007624	0.000005, 0.000038	-0.000125, 0.000013
545	2	440.984048, 339.700639	0.151183, -1.573437	0.000124, 0.000012
545	3	630.750854, 679.389536	-1.251406, -0.034369	0.000001, -0.000024
546	1	640.005640, 360.007652	0.000005, 0.000038	-0.000125, 0.000012
546	2	441.104426, 338.521274	0.160504, -1.572486	0.000124, 0.000013
546	3	629.812379, 679.361005	-1.251300, -0.038041	0.000001, -0.000024
547	1	640.005643, 360.007681	0.000005, 0.000038	-0.000125, 0.000011
547	2	441.231791, 337.342664	0.169819, -1.571480	0.000124, 0.000013
547	3	628.873992, 679.329721	-1.251183, -0.041712	0.000001, -0.000024
548	1	640.005647, 360.007709	0.000004, 0.000038	-0.000125, 0.000010
548	2	441.366137, 336.164851	0.179128, -1.570418	0.000124, 0.000014
548	3	627.935701, 679.295684	-1.251055, -0.045383	0.000001, -0.000024
549	1	640.005650, 360.007738	0.000004, 0.000038	-0.000125, 0.000010
549	2	441.507460, 334.987874	0.188430, -1.569302	0.000124, 0.000015
549	3	626.997514, 679.258893	-1.250916, -0.049054	0.000001, -0.000024
550	1	640.005653, 360.007766	0.000004, 0.000038	-0.000125, 0.000009
550	2	441.655754, 333.811777	0.197725, -1.568130	0.000124, 0.000016
550	3	626.059439, 679.219350	-1.250766, -0.052724	0.000001, -0.000024
551	1	640.005656, 360.007795	0.000004, 0.000038	-0.000125, 0.000008
551	2	441.811014, 332.636599	0.207013, -1.566904	0.000124, 0.000016
551	3	625.121484, 679.177055	-1.250606, -0.056394	0.000001, -0.000024
552	1	640.005659, 360.007823	0.000004, 0.000038	-0.000125, 0.000007
552	2	441.973233, 331.462383	0.216293, -1.565622	0.000124, 0.000017
552	3	624.183658, 679.132008	-1.250435, -0.060063	0.000001, -0.000024
553	1	640.005662, 360.007852	0.000004, 0.000038	-0.000125, 0.000007
553	2	442.142407, 330.289168	0.225565, -1.564285	0.000124, 0.000018
553	3	623.245968, 679.084209	-1.250253, -0.063732	0.000001, -0.000024
554	1	640.005665, 360.007880	0.000004, 0.000038	-0.000125, 0.000006
554	2	442.318528, 329.116998	0.234828, -1.562894	0.000124, 0.000019
554	3	622.308423, 679.033659	-1.250060, -0.067400	0.000001, -0.000024
555	1	640.005668, 360.007909	0.000004, 0.000038	-0.000125, 0.000005
555	2	442.501590, 327.945912	0.244083, -1.561448	0.000123, 0.000019
555	3	621.371030, 678.980358	-1.249857, -0.071067	0.000001, -0.000024
556	1	640.005671, 360.007937	0.000004, 0.000038	-0.000125, 0.000004
556	2	442.691586, 326.775952	0.253328, -1.559947	0.000123, 0.000020
556	3	620.433798, 678.924308	-1.249643, -0.074734	0.000001, -0.000024
557	1	640.005674, 360.007966	0.000004, 0.000038	-0.000125, 0.000004
557	2	442.888509, 325.607158	0.262564, -1.558392	0.000123, 0.000021
557	3	619.496735, 678.865507	-1.249418, -0.078401	0.000001, -0.000024
558	1	640.005676, 360.007994	0.000004, 0.000038	-0.000125, 0.000003
558	2	443.092352, 324.439572	0.271791, -1.556781	0.000123, 0.000021
558	3	618.559848, 678.803957	-1.249182, -0.082066	0.000002, -0.000024
559	1	640.005679, 360.008023	0.000003, 0.000038	-0.000125, 0.000002
559	2	443.303108, 323.273235	0.281007, -1.555117	0.000123, 0.000022
559	3	617.623146, 678.739659	-1.248936, -0.085731	0.000002, -0.000024
560	1	640.005681, 360.008051	0.000003, 0.000038	-0.000124, 0.000002
560	2	443.520768, 322.108187	0.290214, -1.553397	0.000123, 0.000023
560	3	616.686638, 678.672612	-1.248678, -0.089396	0.000002, -0.000024
561	1	640.005684, 360.008080	0.000003, 0.000038	-0.000124, 0.000001
561	2	443.745325, 320.944469	0.299409, -1.551623	0.000123, 0.000024
561	3	615.750330, 678.602818	-1.248410, -0.093059	0.000002, -0.000024
562	1	640.005686, 360.008108	0.000003, 0.000038	-0.000124, 0.000000
562	2	443.976770, 319.782122	0.308594, -1.549795	0.000122, 0.000024
562	3	614.814232, 678.530277	-1.248131, -0.096722	0.000002, -0.000024
563	1	640.005688, 360.008137	0.000003, 0.000038	-0.000124, -0.000001
563	2	444.215095, 318.621188	0.317767, -1.547913	0.000122, 0.000025
563	3	613.878350, 678.454989	-1.247842, -0.100383	0.000002, -0.000024
564	1	640.005691, 360.008165	0.000003, 0.000038	-0.000124, -0.000001
564	2	444.460291, 317.461705	0.326928, -1.545976	0.000122, 0.000026
564	3	612.942694, 678.376956	-1.247541, -0.104044	0.000002, -0.000024
565	1	640.005693, 360.008194	0.000003, 0.000038	-0.000124, -0.000002
565	2	444.712350, 316.303716	0.336078, -1.543986	0.000122, 0.000027
565	3	612.007272, 678.296178	-1.247230, -0.107704	0.000002, -0.000024
566	1	640.005695, 360.008223	0.000003, 0.000038	-0.000124, -0.000003
566	2	444.971261, 315.147261	0.345215, -1.541941	0.000122, 0.000027
566	3	611.072090, 678.212655	-1.246908, -0.111363	0.000002, -0.000024
567	1	640.005697, 360.008251	0.000003, 0.000038	-0.000124, -0.000004
567	2	445.237017, 313.992379	0.354340, -1.539842	0.000122, 0.000028
567	3	610.137158, 678.126389	-1.246576, -0.115021	0.000002, -0.000024
568	1	640.005699, 360.008280	0.000003, 0.000038	-0.000124, -0.000004
568	2	445.509606, 312.839112	0.363452, -1.537689	0.000121, 0.000029
568	3	609.202484, 678.037380	-1.246232, -0.118679	0.000002, -0.000024
569	1	640.005701, 360.008308	0.000003, 0.000038	-0.000124, -0.000005
569	2	445.789019, 311.687501	0.372551, -1.535482	0.000121, 0.000029
569	3	608.268075, 677.945629	-1.245878, -0.122335	0.000002, -0.000024
570	1	640.005703, 360.008337	0.000002, 0.000038	-0.000124, -0.000006
570	2	446.075246, 310.537584	0.381636, -1.533222	0.000121, 0.000030
570	3	607.333940, 677.851137	-1.245513, -0.125990	0.000002, -0.000024
571	1	640.005704, 360.008365	0.000002, 0.000038	-0.000123, -0.000006
571	2	446.368276, 309.389403	0.390707, -1.530908	0.000121, 0.000031
571	3	606.400087, 677.753904	-1.245138, -0.129644	0.000003, -0.000024
572	1	640.005706, 360.008394	0.000002, 0.000038	-0.000123, -0.000007
572	2	446.668100, 308.242998	0.399764, -1.528540	0.000121, 0.000032
572	3	605.466523, 677.653932	-1.244752, -0.133297	0.000003, -0.000024
573	1	640.005708, 360.008422	0.000002, 0.000038	-0.000123, -0.000008
573	2	446.974705, 307.098408	0.408807, -1.526119	0.000121, 0.000032
573	3	604.533257, 677.551221	-1.244355, -0.136948	0.000003, -0.000024
574	1	640.005709, 360.008451	0.000002, 0.000038	-0.000123, -0.000009
574	2	447.288081, 305.955675	0.417835, -1.523645	0.000120, 0.000033
574	3	603.600297, 677.445772	-1.243947, -0.140599	0.000003, -0.000024
575	1	640.005711, 360.008479	0.000002, 0.000038	-0.000123, -0.000009
575	2	447.608217, 304.814837	0.426848, -1.521117	0.000120, 0.000034
575	3	602.667651, 677.337586	-1.243528, -0.144248	0.000003, -0.000024
576	1	640.005712, 360.008508	0.000002, 0.000038	-0.000123, -0.000010
576	2	447.935101, 303.675935	0.435845, -1.518536	0.000120, 0.000034
576	3	601.735327, 677.226664	-1.243099, -0.147896	0.000003, -0.000024
577	1	640.005713, 360.008536	0.000002, 0.000038	-0.000123, -0.000011
577	2	448.268721, 302.539009	0.444827, -1.515901	0.000120, 0.000035
577	3	600.803332, 677.113007	-1.242659, -0.151543	0.000003, -0.000024
578	1	640.005715, 360.008565	0.000002, 0.000038	-0.000123, -0.000012
578	2	448.609065, 301.404098	0.453792, -1.513214	0.000120, 0.000036
578	3	599.871676, 676.996616	-1.242208, -0.155188	0.000003, -0.000024
579	1	640.005716, 360.008593	0.000002, 0.000038	-0.000122, -0.000012
579	2	448.956121, 300.271243	0.462741, -1.510474	0.000119, 0.000037
579	3	598.940366, 676.877491	-1.241747, -0.158832	0.000003, -0.000024
580	1	640.005717, 360.008622	0.000001, 0.000038	-0.000122, -0.000013
580	2	449.309877, 299.140482	0.471674, -1.507681	0.000119, 0.000037
580	3	598.009410, 676.755635	-1.241275, -0.162475	0.000003, -0.000024
581	1	640.005718, 360.008650	0.000001, 0.000038	-0.000122, -0.000014
581	2	449.670319, 298.011856	0.480589, -1.504835	0.000119, 0.000038
581	3	597.078815, 676.631048	-1.240792, -0.166116	0.000003, -0.000024
582	1	640.005719, 360.008678	0.000001, 0.000038	-0.000122, -0.000014
582	2	450.037434, 296.885403	0.489488, -1.501937	0.000119, 0.000039
582	3	596.148591, 676.503731	-1.240299, -0.169756	0.000003, -0.000024
583	1	640.005720, 360.008707	0.000001, 0.000038	-0.000122, -0.000015
583	2	450.411211, 295.761163	0.498368, -1.498986	0.000118, 0.000039
583	3	595.218746, 676.373685	-1.239795, -0.173394	0.000003, -0.000024
584	1	640.005721, 360.008735	0.000001, 0.000038	-0.000122, -0.000016
584	2	450.791634, 294.639176	0.507231, -1.495983	0.000118, 0.000040
584	3	594.289286, 676.240912	-1.239280, -0.177031	0.000003, -0.000024
585	1	640.005721, 360.008764	0.000001, 0.000038	-0.000121, -0.000017
585	2	451.178690, 293.519481	0.516075, -1.492927	0.000118, 0.000041
585	3	593.360220, 676.105412	-1.238754, -0.180667	0.000004, -0.000024
586	1	640.005722, 360.008792	0.000001, 0.000038	-0.000121, -0.000017
586	2	451.572366, 292.402117	0.524901, -1.489819	0.000118, 0.000041
586	3	592.431557, 675.967186	-1.238218, -0.184300	0.000004, -0.000024
587	1	640.005723, 360.008821	0.000001, 0.000038	-0.000121, -0.000018
587	2	451.972648, 291.287122	0.533708, -1.486659	0.000117, 0.000042
587	3	591.503303, 675.826237	-1.237671, -0.187933	0.000004, -0.000024
588	1	640.005723, 360.008849	0.000001, 0.000038	-0.000121, -0.000019
588	2	452.379520, 290.174536	0.542496, -1.483448	0.000117, 0.000043
588	3	590.575468, 675.682564	-1.237113, -0.191563	0.000004, -0.000024
589	1	640.005724, 360.008877	0.000001, 0.000038	-0.000121, -0.000019
589	2	452.792969, 289.064398	0.551265, -1.480184	0.000117, 0.000044
589	3	589.648059, 675.536170	-1.236545, -0.195192	0.000004, -0.000024
590	1	640.005724, 360.008906	0.000001, 0.000038	-0.000121, -0.000020
590	2	453.212979, 287.956747	0.560014, -1.476869	0.000117, 0.000044
590	3	588.721085, 675.387056	-1.235966, -0.198819	0.000004, -0.000024
591	1	640.005725, 360.008934	0.000000, 0.000038	-0.000120, -0.000021
591	2	453.639536, 286.851620	0.568742, -1.473502	0.000116, 0.000045
591	3	587.794552, 675.235222	-1.235377, -0.202445	0.000004, -0.000024
592	1	640.005725, 360.008962	0.000000, 0.000038	-0.000120, -0.000021
592	2	454.072624, 285.749058	0.577451, -1.470083	0.000116, 0.000046
592	3	586.868469, 675.080671	-1.234777, -0.206069	0.000004, -0.000024
593	1	640.005725, 360.008991	0.000000, 0.000038	-0.000120, -0.000022
593	2	454.512228, 284.649098	0.586139, -1.466613	0.000116, 0.000046
593	3	585.942845, 674.923403	-1.234166, -0.209691	0.000004, -0.000024
594	1	640.005725, 360.009019	0.000000, 0.000038	-0.000120, -0.000023
594	2	454.958332, 283.551778	0.594805, -1.463092	0.000116, 0.000047
594	3	585.017687, 674.763420	-1.233544, -0.213311	0.000004, -0.000024
595	1	640.005725, 360.009047	0.000000, 0.000038	-0.000119, -0.000024
595	2	455.410920, 282.457138	0.603451, -1.459520	0.000115, 0.000048
595	3	584.093003, 674.600723	-1.232912, -0.216929	0.000004, -0.000024
596	1	640.005725, 360.009076	0.000000, 0.000038	-0.000119, -0.000024
596	2	455.869976, 281.365215	0.612075, -1.455897	0.000115, 0.000048
596	3	583.168801, 674.435314	-1.232269, -0.220545	0.000004, -0.000024
597	1	640.005725, 360.009104	-0.000000, 0.000038	-0.000119, -0.000025
597	2	456.335483, 280.276048	0.620677, -1.452223	0.000115, 0.000049
597	3	582.245088, 674.267194	-1.231616, -0.224160	0.000004, -0.000024
598	1	640.005725, 360.009132	-0.000000, 0.000038	-0.000119, -0.000026
598	2	456.807426, 279.189674	0.629257, -1.448499	0.000114, 0.000050
598	3	581.321874, 674.096364	-1.230952, -0.227773	0.000004, -0.000024
599	1	640.005725, 360.009160	-0.000000, 0.000038	-0.000119, -0.000026
599	2	457.285786, 278.106131	0.637814, -1.444724	0.000114, 0.000050
599	3	580.399166, 673.922827	-1.230278, -0.231383	0.000004, -0.000024
600	1	640.005725, 360.009189	-0.000000, 0.000038	-0.000118, -0.000027
600	2	457.770548, 277.025458	0.646349, -1.440898	0.000114, 0.000051
600	3	579.476972, 673.746583	-1.229592, -0.234992	0.000005, -0.000024
601	1	640.005725, 360.009217	-0.000000, 0.000038	-0.000118, -0.000028
601	2	458.261693, 275.947691	0.654860, -1.437022	0.000113, 0.000052
601	3	578.555300, 673.567634	-1.228897, -0.238598	0.000005, -0.000024
602	1	640.005724, 360.009245	-0.000000, 0.000038	-0.000118, -0.000028
602	2	458.759204, 274.872869	0.663349, -1.433096	0.000113, 0.000052
602	3	577.634157, 673.385982	-1.228190, -0.242203	0.000005, -0.000024
603	1	640.005724, 360.009273	-0.000001, 0.000038	-0.000118, -0.000029
603	2	459.263064, 273.801029	0.671813, -1.429120	0.000113, 0.000053
603	3	576.713552, 673.201628	-1.227473, -0.245805	0.000005, -0.000024
604	1	640.005723, 360.009301	-0.000001, 0.000038	-0.000117, -0.000030
604	2	459.773255, 272.732209	0.680254, -1.425094	0.000113, 0.000054
604	3	575.793493, 673.014574	-1.226746, -0.249406	0.000005, -0.000024
605	1	640.005723, 360.009330	-0.000001, 0.000038	-0.000117, -0.000030
605	2	460.289758, 271.666445	0.688670, -1.421018	0.000112, 0.000054
605	3	574.873987, 672.824821	-1.226007, -0.253004	0.000005, -0.000024
606	1	640.005722, 360.009358	-0.000001, 0.000038	-0.000117, -0.000031
606	2	460.812555, 270.603776	0.697062, -1.416893	0.000112, 0.000055
606	3	573.955043, 672.632371	-1.225259, -0.256600	0.000005, -0.000024
607	1	640.005721, 360.009386	-0.000001, 0.000037	-0.000117, -0.000032
607	2	461.341627, 269.544237	0.705430, -1.412718	0.000112, 0.000056
607	3	573.036669, 672.437226	-1.224500, -0.260193	0.000005, -0.000024
608	1	640.005721, 360.009414	-0.000001, 0.000037	-0.000116, -0.000032
608	2	461.876955, 268.487866	0.713772, -1.408494	0.000111, 0.000056
608	3	572.118871, 672.239388	-1.223730, -0.263785	0.000005, -0.000024
609	1	640.005720, 360.009442	-0.000001, 0.000037	-0.000116, -0.000033
